,OTU,Kingdom,Phylum,Class,Order,Family,Genus,Oliver35,Oliver36,Oliver40,Oliver41,Oliver42,Oliver46,Oliver47,Oliver48,Oliver104,Oliver105,Oliver106,Oliver107,Oliver108,Oliver109,Oliver116,Oliver117,Oliver118,Oliver119,Oliver120,Oliver121,Oliver128,Oliver129,Oliver130,Oliver131,Oliver132,Oliver133
1866,OTU01988,Bacteria,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,unclassified Gammaproteobacteria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,OTU01989,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Actinomycetospora,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,OTU01990,Bacteria,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,unclassified Gammaproteobacteria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,OTU01992,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,Rhizomicrobium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,OTU01993,Bacteria,OD1,OD1_class_incertae_sedis,OD1_order_incertae_sedis,OD1_family_incertae_sedis,OD1_genus_incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,OTU01994,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,Rhizomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,OTU01995,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Chitinophaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,OTU01996,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,OTU01997,Bacteria,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,unclassified Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,OTU02000,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,OTU02002,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_order_incertae_sedis,Subdivision3_family_incertae_sedis,3_genus_incertae_sedis,17,4,0,0,15,12,0,39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1877,OTU02003,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,OTU02004,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,unclassified,unclassified Chlamydiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,OTU02005,Bacteria,Bacteroidetes,unclassified,unclassified,unclassified,unclassified Bacteroidetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,OTU02006,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,OTU02007,Bacteria,Actinobacteria,Actinobacteria,Acidimicrobiales,unclassified,unclassified Acidimicrobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,OTU02008,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_order_incertae_sedis,Subdivision3_family_incertae_sedis,3_genus_incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,OTU02009,Bacteria,Proteobacteria,Betaproteobacteria,unclassified,unclassified,unclassified Betaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,OTU02011,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Chitinophaga,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,OTU02012,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,OTU02013,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,OTU02014,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
1888,OTU02015,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Chitinophaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,OTU02016,Bacteria,Actinobacteria,Actinobacteria,unclassified,unclassified, Actinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,OTU02017,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1891,OTU02018,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,OTU02019,Bacteria,Proteobacteria,Betaproteobacteria,unclassified,unclassified,unclassified Betaproteobacteria,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,OTU02021,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,OTU02022,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,Rhizomicrobium,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,OTU02023,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Friedmanniella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,OTU02024,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_order_incertae_sedis,Alphaproteobacteria_family_incertae_sedis,Rhizomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,OTU02025,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas_Armatimonadetes_gp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,OTU02026,Bacteria,Actinobacteria,Actinobacteria,Acidimicrobiales,Acidimicrobineae_incertae_sedis,Aciditerrimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,OTU02027,Bacteria,Actinobacteria,Actinobacteria,unclassified,unclassified, Actinobacterium,2,0,2,0,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
1900,OTU02028,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,OTU02029,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Acidaminococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,OTU02030,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Burkholderia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,OTU02031,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,OTU02032,Bacteria,Acidobacteria,Acidobacteria_Gp6,Acidobacteria_Gp6_order_incertae_sedis,Acidobacteria_Gp6_family_incertae_sedis,Acidobacteria_Gp6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,OTU02034,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unclassified,Bradyrhizobium,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,OTU02035,Bacteria,TM7,TM7_class_incertae_sedis,TM7_order_incertae_sedis,TM7_family_incertae_sedis,TM7_genus_incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,OTU02036,Bacteria,OD1,OD1_class_incertae_sedis,OD1_order_incertae_sedis,OD1_family_incertae_sedis,OD1_genus_incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,OTU02037,Bacteria,OD1,OD1_class_incertae_sedis,OD1_order_incertae_sedis,OD1_family_incertae_sedis,OD1_genus_incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,OTU02038,Bacteria,unclassified,unclassified,unclassified,unclassified,uncultured Planctomycetaceae ,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,OTU02040,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unclassified,unclassified Rhodospirillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,OTU02042,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,OTU02043,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Singulisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,OTU02044,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,OTU02045,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,OTU02046,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,OTU02047,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
